trial_id,number,state,objective_value,apply_eckart,delta0,fmax,rho_dec,rho_inc,sigma_dec,sigma_inc
68,67,COMPLETE,0.607114,0.0,0.07314828581426368,0.0003041396123199053,79.670961076098,1.0164447335016034,0.9373940118416209,1.4672351399745835
70,69,COMPLETE,0.6069826666666667,1.0,0.7846460384860798,0.0004966801335661672,72.15803138820992,1.0568945926530444,0.9061129587861882,1.2963510355423344
3,2,COMPLETE,0.6046393333333333,1.0,0.08146314642362987,0.00019010245319870352,43.40624523568231,1.0488750516777905,0.6310531130891188,1.5282970263056657
45,44,COMPLETE,0.5736026666666667,1.0,0.07000557243529164,0.0008716017965487127,42.08782333307128,1.0270950828088878,0.9322525746566958,1.799724850795968
53,52,COMPLETE,0.5729373333333333,0.0,0.08950023635768756,0.0001534880720841429,20.626797833479117,1.0202766815240003,0.9082528727782596,1.5768091616780682
